dialogue_id,turn,Model,words,sentences,simple_quest,whq,imper_quest,places,sensitive_data,relatives,first_names,conditional_vb,gratitude,thanksgiving,excuses,greetings,self_references,you_references,neutral_references,neg,pos,neu
210,can you tell me the nutritional content of chicken nuggets,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0
211,What food contains healthy fat?,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.403,0.597
212,How much calcium is in coconut milk?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
213,What is the nutritional value of a hard boiled egg?,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.222,0.648
214,what sort of nutrients does a steak have,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
215,What are the nutritional values of pork?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.31,0.69
216,what is the calorific value of paneer?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.286,0.714
217,What is the nutritional value of beef?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.286,0.714
218,What is the carb count of corn,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
219,What is the nutritional value of green peas?,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.255,0.745
220,Is monosodium glutamate safe?,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.492,0.508
221,How much salt is in seaweed?,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
222,is pizza healthy,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.574,0.426
223,How many calories should I eat a day with my lifestyle?,1,11,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,1.0
224,How many calories are in burger?,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
225,How many daily ounces of red wine is healthy?,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.252,0.748
226,Is diet soda healthier than regular soda?,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
227,what are the nutrition facts for a rodeo cheese burger at burger king,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
228,what is the protein content in a banana,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
229,How many calories in a coke drink?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
230,Is lipton tea healthy?,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.474,0.526
231,How many calories should I eat in a day?,1,9,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,1.0
232,how many calories are in banana smoothie?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
233,Which food contains complex carb?,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
234,What is my daily calorie intake should be if I want to lose weight?,1,14,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.18,0.087,0.733
235,What should I eat in the breakfast?,1,7,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,1.0
236,What is monk fruit sugar,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
237,What is the nutritional value of lean beef?,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.255,0.745
238,How many calories are in mountain dew?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
239,How many calories are in pepsi ?,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
240,How many grams of protein are in a chicken breast?,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
241,please fill me in on the nutrition facts for shrimp scampi,1,11,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.187,0.813
242,Is plant-based milk healthier than cow milk?,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
243,How many calories are in 12 oz. can of Sprite?,0,10,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
244,How nutritious is yogurt?,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
245,Is diet soda was not healthy,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311,0.0,0.689
246,How many calories are in soda,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
247,What is the alternative for cane sugar,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
248,Could you tell me the nutritional value of diet coke?,1,10,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.0,0.211,0.789
249,How many calories in dairy milk?,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
250,i must know the nutritional info for grapes,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0
251,share the nutrition info for french fries with me,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.216,0.784
252,How much fiber does a slice of wheat bread have?,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
253,Nutritional value of fish,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.444,0.556
254,How much sodium is in this pizza?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
255,What is stevia,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
256,What is the nutritional value of a Big Mac at McDonald's?,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.211,0.789
257,How many should I eat if I want to lose weight?,1,11,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.245,0.118,0.636
258,Does a piece of bread have more calories than a tortilla?,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
259,"i'd like to know the nutritional content of eggs, please",1,11,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,0.375,0.625
260,What is my weekly diet plan ?,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0
261,What is the nutritional value of beef better?,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.469,0.531
262,Is cholesterol bad for you?,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.467,0.0,0.533
263,How many calories are in coca nuts?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0.0,0.723
264,What is the sugar content of Sprite,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
265,How many calories does an egg have?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
266,What is the nutritional value of red wine,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.255,0.745
267,Which food dont have carbohydrates?,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
268,do pizza causes cholesterol,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
269,How many calories are in coca-cola loss?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0.0,0.723
270,Is lot of calorie in cake?,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
271,What junk foods are good for you?,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.326,0.674
272,How many steps should I walk a day?,1,8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,1.0
273,Is there such a thing as anti-oxidents?,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
274,How many added grams of sugar are in a Snickers bar?,0,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
275,what is the most nutritional ice cream brand,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
276,is maca healthy?,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.574,0.426
277,Is strawberry jelly healthy?,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.474,0.526
278,How much sugar is in diet coke?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
279,can you remember the nutritional info for macaroni and cheese,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0
280,How many grams of sugar should I eat a day?,1,10,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,1.0
281,How many calories are in an apple?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
282,share the nutrition info for cake with me,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.239,0.761
283,What does the term organic mean in food packaging?,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
284,How many calories are in Apple.,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
285,Is stevia an artificial sweetener?,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
286,how much fat is in a potato,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
287,how long does it takes for beef to digest?,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0
288,How many calories are in Dr. Pepper?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
289,What is the healthiest diet for this year?,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
290,Are raisins healthy fir you?,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.403,0.597
291,What are good sources of protein for a vegetarian?,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.293,0.707
292,How much calories is in 250 grams of grapes?,0,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
293,How many calories are in coca-cola?,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
294,Are mushrooms a good source of protein?,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.367,0.633
295,Which meat is the healthiest?,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
296,what is the nutritional value of chicken,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.286,0.714
297,What is the nutritional value of spinach?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.286,0.714
298,Is the potatoes chips healthy?,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.403,0.597
299,How many calories in a fruit snack?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
300,How much sugar does a pear have?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
301,Name all of the songs of Hall & Oates.,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
302,List all the albums by Stevie Wonder,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
303,Cliff richard's hits in 70s,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
304,What is Mos Def’s most recent album called?,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
305,What is the most popular song in Russia in 2019?,0,10,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.256,0.744
306,Albums by taylor swift,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.375,0.625
307,How long is Queen's Bohemian Rhapsody?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
308,Can you tell me what the most recent Willie Nelson CD is called,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0
309,What year did Kanye West’s most recent album come out?,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
310,What was the first album ever made by Queen,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
311,Songs by michael jackson from the 2000s,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
312,How many albums does Selena Gomez have?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
313,What singer won the most music awatds?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.381,0.619
314,Can you list all of the albums the National has ever recorded?,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0
315,Who has the most grammys?,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
316,What is the most popular music streaming service?,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.306,0.694
317,What is Britney Spears first album called?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
318,Can I get some Philip Glass up in here?,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0
319,What year did Nevermind by Nirvana come out?,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
320,Who played guitar for Van Halen,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.324,0.676
321,What is the top 40 songs of this month?,0,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.184,0.816
322,List all the albums by imagine dragons,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
323,How many studio albums do The Neptune's have?,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
324,Which musicians were born on March 20th,0,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
325,Show me rock charts,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0
326,How many album has Carrie Underwood released?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
327,Kid a track listing,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
328,Tell me what the band acronym ELP stands for,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0
329,Can you tell me what the hit songs from the Afghan Whigs in the 90's were?,1,17,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0
330,Let me listen to Boredom's first album.,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0
331,Songs in the eighties,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
332,Miley Cyrus accolades,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
333,How many number ones did Elvis have?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.178,0.822
334,Did Puddle of Mudd release songs in the 90s?,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
335,Play songs by Cooper Allen.,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.375,0.625
336,Provide a list of all songs from Electric Light Orchestra,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
337,Give me top 50 songs of Westlife,0,7,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.231,0.769
338,Name all the ballads sung by Michael Jackson.,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
339,Recent hits by Ariana Grande,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
340,Play the newest county songs.,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.375,0.625
341,List live albums by Green Day,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
342,When the the Beatles last have a top ten HIT?,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.184,0.816
343,Play some music I can dance to,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.324,0.676
344,Who played guitar for Nirvana,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.375,0.625
345,Problem by ariana grande,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474,0.0,0.526
346,songs by michael jackson from the eighites,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
347,Show me the artist nsync,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0
348,list the biggest eminem hits,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
349,Who played guitar for Guns N Roses,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.324,0.676
350,songs by Justin Beiber,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
351,Show me the album parachutes by coldplay,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0
352,Bob Dylan discography,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
353,Who played guitar for Ozzy,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.375,0.625
354,Pop songs by Nicki Minaj,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
355,Show me the Led Zeppelin discography.,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0
356,Who had the #1 rock song in 1984?,0,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
357,Songs in the last decade,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
358,Songs by Madonna from the eighties,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
359,Songs by Michael Jackson From 80's,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
360,What is Drake's current album?,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
361,How many cds were number one for taylor Swift?,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.307,0.693
362,How many studio albums have Guns N Roses released?,0,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
363,Music for relaxation please!,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.75,0.25
364,List all the albums by Moss Deff,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
365,I want to see Lou Reed's discography.,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.206,0.794
366,Play some good music,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.726,0.274
367,How many songs are on Taylor Swifts first album?,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
368,albums by MF Doom,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474,0.0,0.526
369,songs by celine dion,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
370,What is the highest award to win as a singing artist?,0,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.477,0.523
371,What's the latest album released by Arcade Fire?,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0.0,0.745
372,Songs in the nineties,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
373,Collaborations with Bishop Briggs,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
374,list latest album by infected mushroom,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.0,0.61
375,When was Madonna's first number one?,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.206,0.794
376,Who had the number one hit in 1990?,0,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.157,0.843
377,Latest songs by Donna Missal,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
378,What are the number 1 hits of the Beatles?,0,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.157,0.843
379,Play songs by Kane Brown,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.375,0.625
380,Albums by Taylor Shift,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
381,when was the last michael jackson album recorded?,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
382,Albums by Rihanna,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
383,All the hits by The beatles in 70's,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
384,List out all of Audioslave's albums.,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
385,Popular albums of The Beatles,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.412,0.588
386,List all the Justin Bieber songs,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
387,List all albums by K Flay,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
388,Who sung lost in the trill of it all?,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.223,0.0,0.777
389,Playlist of 90s chillout hits,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
390,list all the albums by coldplay,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
391,What is the most popular song for Weddings?,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.306,0.694
392,What tracks are new this week,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
393,songs in seventes,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
394,Show me the best album art of all time.,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.344,0.656
395,List all albums by LP,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
396,List all the albums by Joe Budden,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
397,What do you feel is the best song you've ever released and why?,0,14,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.259,0.741
398,Tell me the all time top songs performed by Soundgarden.,1,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.167,0.833
399,First album by Pigeons Playing Ping Pong,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.231,0.769
400,list of songs in eighties,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
401,Define love,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.808,0.192
601,i need reviews for places serving tacos in chicago,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0
602,give me restaurant reccomendations,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0
603,"in boston, what are the best pizza places",0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.375,0.625
604,could you direct me to any good places in kentucky that serve sushi,1,13,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.0,0.195,0.805
605,any ideas on a good place to eat out,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.293,0.707
606,what decent restaurants around here are italian,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
607,what's a good restaurant nearby,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.492,0.508
608,are there any decent places to get seafood in seattle,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
609,are there any vegan restaurants in my town,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0
610,what are some good ethiopian restaurants in queens,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.293,0.707
611,where should we eat tonight?,1,5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,1.0
612,is there any good place in hawaii for pasta?,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.266,0.734
613,please give me the name of a few good options for places to eat dinner tonight,1,16,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.286,0.714
614,i need some suggestions for dinner places tonight,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0
615,do you know of any good restaurants?,1,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.326,0.674
616,"can you suggest a thai restaurant, please?",1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.315,0.685
617,can you recommend any restaurants?,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.385,0.615
618,what's the food can easily get in canada?,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.255,0.745
619,find an indian restaurant,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
620,do you know of any good mexican restaurants in seattle?,1,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.244,0.756
621,what are good places for a burrito in albuquerque?,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.293,0.707
622,tell me some good mexican restaurants in dallas,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.293,0.707
623,i need suggestions for good thai restaurants in las vegas,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.266,0.734
624,can you find me some good places in kentucky that serve sushi?,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.209,0.791
